borrower_id,age,gender,state,business_sector,years_in_business,monthly_income_ngn,pos_txn_count_monthly,pos_txn_volume_ngn_monthly,loan_amount_ngn,loan_tenor_months,interest_rate_monthly_pct,existing_loans_count,collateral_provided,has_bank_account,urban_rural,loan_channel,trade_association_member,mobile_money_active,sim_tenure_months,repayment_history_score,defaulted
BRW110207,47,Female,Plateau,Food & Provisions,4.3,22600,63,108600,32000,3,3.83,0,1,1,Urban,Mobile App,1,1,25,67.6,0
BRW110208,53,Male,Rivers,Fashion & Tailoring,1.7,35300,25,97700,15000,1,5.4,0,0,1,Rural,Mobile App,0,0,110,54.9,0
BRW110209,57,Female,Kano,Fashion & Tailoring,3.1,18400,46,251500,10000,2,4.43,2,0,1,Urban,Cooperative (Esusu/Ajo),1,0,40,84.5,0
BRW110210,28,Female,Anambra,Food & Provisions,3.4,21100,49,95500,45000,6,8.62,0,0,1,Urban,Cooperative (Esusu/Ajo),1,1,5,93.2,0
BRW110211,39,Female,Oyo,Agriculture,5.2,43000,68,228800,93000,12,3.01,0,0,1,Rural,Bank Branch,1,0,9,46.7,0
BRW110212,59,Male,Oyo,Services (Salon/Barbing etc.),3.8,50700,60,197000,34000,2,5.37,1,0,0,Urban,Mobile App,1,0,35,57.1,0
BRW110213,25,Female,Delta,Food & Provisions,0.4,42400,1,5200,54000,3,3.67,1,0,0,Rural,Bank Branch,0,1,99,42.9,0
BRW110214,57,Female,Kaduna,Electronics/Phone Accessories,1.9,64700,40,116200,27000,3,4.28,0,0,1,Rural,Bank Branch,0,1,34,66.1,0
BRW110215,31,Male,Delta,Agriculture,2.9,37900,34,108100,86000,2,11.82,0,1,1,Rural,Cooperative (Esusu/Ajo),0,1,38,68.0,0
BRW110216,45,Female,Enugu,Trading/Retail,6.6,17300,98,286100,30000,3,4.72,0,0,0,Rural,POS Agent,0,1,52,50.0,0
BRW110217,42,Female,Kwara,Food & Provisions,2.4,73900,24,122500,174000,3,6.16,0,0,1,Urban,POS Agent,0,1,72,98.5,0
BRW110218,50,Female,Osun,Trading/Retail,3.6,46800,51,265100,103000,9,6.98,0,0,1,Rural,Mobile App,1,0,40,66.1,0
BRW110219,58,Female,Delta,Food & Provisions,4.2,71900,67,95300,85000,2,4.82,0,1,1,Urban,Mobile App,1,1,51,57.8,0
BRW110220,34,Male,Kaduna,Services (Salon/Barbing etc.),4.1,69200,64,53100,166000,6,5.25,0,1,1,Urban,Mobile App,0,1,26,89.8,0
BRW110221,26,Female,Delta,Electronics/Phone Accessories,3.7,88900,46,243800,61000,2,10.9,0,0,1,Rural,Cooperative (Esusu/Ajo),1,0,124,93.4,0
BRW110222,38,Male,Anambra,Food & Provisions,1.5,30100,21,32800,42000,3,9.13,0,1,1,Urban,Bank Branch,0,1,80,70.3,0
BRW110223,47,Female,Anambra,Agriculture,2.4,25500,35,85900,19000,12,8.19,1,1,1,Urban,POS Agent,0,1,43,67.0,0
BRW110224,54,Female,Kaduna,Food & Provisions,6.3,46600,85,331400,105000,1,8.67,0,0,1,Urban,Mobile App,1,1,57,55.9,1
BRW110225,54,Female,Kano,Fashion & Tailoring,7.1,45100,115,338500,89000,9,6.47,1,1,1,Urban,Cooperative (Esusu/Ajo),0,1,36,63.5,0
BRW110226,34,Female,Oyo,Trading/Retail,7.7,97400,109,489700,218000,2,8.92,2,1,1,Urban,POS Agent,1,1,54,75.9,0
BRW110227,62,Female,Delta,Services (Salon/Barbing etc.),2.1,64900,33,144000,23000,6,5.84,1,1,0,Urban,Cooperative (Esusu/Ajo),0,1,66,79.3,0
BRW110228,21,Male,Lagos,Artisan/Repairs,2.7,53200,38,128800,20000,6,5.0,1,0,1,Urban,POS Agent,1,1,22,63.5,0
BRW110229,23,Male,Rivers,Fashion & Tailoring,4.7,25100,81,98700,18000,2,5.7,0,0,1,Rural,Mobile App,0,0,24,68.4,0
BRW110230,19,Male,Enugu,Food & Provisions,11.0,33300,160,202800,79000,3,7.08,0,1,0,Urban,Cooperative (Esusu/Ajo),0,1,96,72.5,0
BRW110231,62,Female,Osun,Food & Provisions,15.7,20200,228,820700,47000,6,11.75,1,1,0,Urban,Mobile App,1,1,35,52.4,0
BRW110232,26,Female,Rivers,Food & Provisions,2.1,31300,30,85800,72000,6,7.21,2,0,0,Rural,POS Agent,1,1,26,100.0,0
BRW110233,46,Female,Kano,Services (Salon/Barbing etc.),1.9,54200,20,31200,24000,6,5.78,1,0,1,Urban,POS Agent,1,1,120,68.8,0
BRW110234,57,Male,Kaduna,Artisan/Repairs,1.0,62800,9,33500,110000,3,3.78,0,0,1,Urban,Mobile App,0,1,138,74.4,0
BRW110235,54,Female,Kano,Trading/Retail,5.3,69800,77,142100,130000,1,8.51,1,0,1,Rural,POS Agent,0,1,30,80.5,1
BRW110236,63,Male,Plateau,Agriculture,0.9,74700,12,45100,53000,3,11.05,1,1,1,Rural,POS Agent,0,1,88,64.7,0
BRW110237,20,Female,Kwara,Electronics/Phone Accessories,5.0,67100,71,203200,38000,2,8.32,2,1,1,Urban,Mobile App,0,1,21,66.5,0
BRW110238,37,Female,Kano,Food & Provisions,5.0,35200,87,147200,64000,6,5.0,1,0,1,Rural,POS Agent,0,1,65,38.2,0
BRW110239,42,Female,Kano,Food & Provisions,9.9,32200,162,419500,36000,3,10.86,0,0,1,Urban,Mobile App,0,1,31,57.0,0
BRW110240,51,Female,Enugu,Services (Salon/Barbing etc.),1.8,100200,32,64700,56000,3,8.83,0,0,1,Urban,Mobile App,0,1,47,48.4,0
BRW110241,47,Male,Ogun,Services (Salon/Barbing etc.),0.4,39600,5,27200,75000,3,4.86,0,0,1,Urban,Mobile App,0,1,30,68.3,0
BRW110242,44,Male,Edo,Transport/Logistics,1.1,40600,18,18000,19000,2,4.36,3,1,0,Rural,Mobile App,0,0,27,86.5,0
BRW110243,32,Female,Plateau,Electronics/Phone Accessories,2.9,46000,28,112200,115000,1,11.25,1,0,1,Rural,POS Agent,0,1,28,34.7,1
BRW110244,23,Female,Kaduna,Transport/Logistics,1.8,21600,30,114700,26000,3,11.28,0,0,1,Urban,Bank Branch,0,1,12,78.0,0
BRW110245,38,Male,Kwara,Electronics/Phone Accessories,2.4,44300,39,78000,105000,12,11.38,1,1,1,Rural,POS Agent,0,0,35,95.6,0
BRW110246,30,Male,Kaduna,Food & Provisions,6.2,20700,82,370900,43000,9,9.43,0,1,1,Rural,Mobile App,0,0,27,92.8,0
BRW110247,44,Female,Oyo,Agriculture,2.5,69300,34,139600,122000,3,9.43,0,0,1,Rural,Cooperative (Esusu/Ajo),0,1,88,76.7,1
BRW110248,56,Male,Osun,Trading/Retail,2.6,38400,38,207800,94000,6,8.44,2,0,0,Urban,Mobile App,1,1,6,77.6,0
BRW110249,44,Male,Oyo,Transport/Logistics,4.2,35600,53,263700,51000,9,3.43,0,0,1,Rural,POS Agent,0,0,27,92.2,0
BRW110250,45,Male,Rivers,Electronics/Phone Accessories,2.1,17100,27,50300,10000,3,10.95,0,0,1,Urban,Bank Branch,0,1,87,60.5,0
BRW110251,20,Female,Delta,Food & Provisions,5.0,58500,67,145400,37000,3,3.04,2,0,1,Rural,Mobile App,0,1,43,97.5,0
BRW110252,48,Male,Delta,Artisan/Repairs,6.4,182900,89,300800,237000,12,10.2,0,0,0,Urban,POS Agent,0,0,48,90.9,0
BRW110253,39,Male,Anambra,Transport/Logistics,1.9,35800,28,108700,83000,6,6.23,0,0,0,Rural,POS Agent,1,1,123,90.3,0
BRW110254,23,Male,Kano,Services (Salon/Barbing etc.),9.4,47700,126,734100,79000,3,10.72,0,0,1,Rural,Mobile App,0,0,83,91.6,0
BRW110255,28,Male,Kano,Services (Salon/Barbing etc.),0.9,116800,19,24900,134000,1,9.72,1,1,0,Rural,Mobile App,0,0,155,68.7,1
BRW110256,55,Female,Abuja (FCT),Artisan/Repairs,1.2,180500,22,115800,388000,2,8.36,1,1,1,Urban,Mobile App,1,1,11,56.4,1
BRW110257,62,Male,Rivers,Fashion & Tailoring,2.7,25200,41,41400,52000,1,5.71,0,0,1,Urban,Mobile App,0,0,96,100.0,1
BRW110258,42,Male,Oyo,Food & Provisions,1.2,95400,19,70900,158000,6,11.95,1,0,0,Urban,Mobile App,0,1,14,85.8,0
BRW110259,64,Female,Kwara,Food & Provisions,4.2,15000,66,138600,10000,6,5.54,0,0,1,Urban,Bank Branch,0,0,60,94.0,0
BRW110260,26,Female,Kaduna,Services (Salon/Barbing etc.),14.8,15000,237,1125600,10000,2,6.87,1,0,1,Urban,POS Agent,1,0,3,56.7,0
BRW110261,32,Male,Kaduna,Transport/Logistics,2.7,18300,32,41400,35000,1,11.52,0,0,1,Urban,Bank Branch,0,0,84,60.4,1
BRW110262,62,Male,Plateau,Agriculture,2.5,40000,35,54200,28000,3,4.43,3,1,1,Urban,POS Agent,0,1,59,54.3,0
BRW110263,26,Female,Kwara,Fashion & Tailoring,1.2,16300,19,58700,28000,3,3.54,2,0,1,Rural,Bank Branch,1,0,67,63.1,0
BRW110264,49,Female,Edo,Fashion & Tailoring,17.0,100800,253,607400,48000,3,3.26,1,0,0,Urban,POS Agent,1,0,91,82.4,0
BRW110265,28,Female,Rivers,Transport/Logistics,9.3,50200,150,714700,98000,1,11.51,1,1,1,Urban,POS Agent,0,1,41,85.4,0
BRW110266,33,Male,Oyo,Services (Salon/Barbing etc.),7.0,68900,106,378400,103000,1,7.58,0,1,1,Rural,Mobile App,0,0,43,74.5,0
BRW110267,40,Female,Delta,Agriculture,3.1,40500,39,225400,63000,6,3.49,1,0,1,Rural,Bank Branch,0,0,41,66.8,0
BRW110268,35,Male,Kwara,Artisan/Repairs,7.7,35400,97,192300,59000,1,9.15,1,0,1,Urban,POS Agent,1,0,31,47.8,1
BRW110269,59,Male,Enugu,Transport/Logistics,5.4,46800,88,474100,73000,1,5.78,0,1,1,Urban,POS Agent,0,1,62,60.1,1
BRW110270,64,Female,Abuja (FCT),Agriculture,2.1,143100,26,140400,99000,2,7.69,1,1,1,Rural,POS Agent,1,1,33,51.5,0
BRW110271,42,Female,Kaduna,Agriculture,16.7,54700,260,514600,85000,6,10.45,0,0,1,Rural,POS Agent,1,0,61,77.4,0
BRW110272,43,Male,Ogun,Agriculture,0.5,53600,6,28300,29000,6,3.57,0,0,1,Rural,POS Agent,0,1,50,83.5,0
BRW110273,20,Male,Delta,Services (Salon/Barbing etc.),2.9,27500,41,224500,12000,3,7.97,0,0,1,Urban,Bank Branch,1,1,64,51.3,0
BRW110274,29,Female,Enugu,Agriculture,1.9,28200,28,154600,29000,12,5.07,4,0,1,Urban,Bank Branch,0,0,40,90.5,0
BRW110275,19,Male,Kano,Agriculture,0.2,33800,4,4100,32000,3,7.29,2,0,0,Urban,Cooperative (Esusu/Ajo),0,1,19,82.4,0
BRW110276,59,Male,Ogun,Food & Provisions,0.5,68800,9,11700,90000,3,10.31,0,0,0,Urban,POS Agent,0,1,32,60.7,0
BRW110277,28,Male,Kwara,Artisan/Repairs,11.0,58600,170,652900,129000,2,10.57,2,1,1,Rural,POS Agent,0,0,40,77.6,0
BRW110278,34,Male,Enugu,Food & Provisions,2.4,16500,29,23900,12000,6,8.78,0,1,1,Urban,Cooperative (Esusu/Ajo),0,1,143,100.0,0
BRW110279,58,Female,Abuja (FCT),Transport/Logistics,3.0,62700,51,233100,48000,3,10.56,1,0,1,Urban,Mobile App,1,0,12,67.0,0
BRW110280,52,Male,Kwara,Fashion & Tailoring,2.5,72800,33,118800,133000,12,10.21,2,0,0,Urban,POS Agent,0,0,42,83.2,1
BRW110281,47,Female,Kaduna,Food & Provisions,2.6,67800,38,71300,91000,6,4.24,2,1,1,Urban,Cooperative (Esusu/Ajo),0,1,33,92.0,0
BRW110282,19,Female,Oyo,Transport/Logistics,0.5,67100,10,22200,30000,1,3.94,0,0,1,Urban,Cooperative (Esusu/Ajo),0,0,20,40.6,0
BRW110283,45,Male,Delta,Artisan/Repairs,4.7,68000,98,171400,169000,6,11.59,0,1,0,Urban,POS Agent,0,0,9,100.0,0
BRW110284,44,Female,Anambra,Artisan/Repairs,5.2,60000,74,159500,139000,1,10.31,2,1,1,Urban,Bank Branch,0,1,75,35.1,1
BRW110285,33,Male,Plateau,Services (Salon/Barbing etc.),2.2,23500,26,47000,23000,9,9.25,0,0,1,Urban,Bank Branch,0,0,50,70.3,1
BRW110286,53,Female,Rivers,Fashion & Tailoring,6.4,83500,100,320900,152000,2,11.38,1,1,1,Urban,Mobile App,0,1,15,100.0,0
BRW110287,62,Female,Ogun,Trading/Retail,11.2,126400,163,791500,121000,6,3.37,0,1,1,Urban,Cooperative (Esusu/Ajo),0,0,66,56.8,0
BRW110288,30,Female,Lagos,Trading/Retail,0.6,98400,9,32900,54000,3,5.79,0,0,1,Urban,Bank Branch,0,0,158,72.4,0
BRW110289,33,Male,Ogun,Artisan/Repairs,3.1,57000,42,250400,45000,2,7.53,1,0,1,Urban,Mobile App,0,0,57,48.3,0
BRW110290,33,Female,Delta,Food & Provisions,4.7,47100,72,73000,49000,6,6.73,0,0,1,Urban,POS Agent,1,1,17,53.3,0
BRW110291,58,Female,Kwara,Food & Provisions,0.7,34700,11,28500,15000,2,5.39,0,1,0,Urban,Mobile App,0,1,62,100.0,0
BRW110292,21,Male,Kwara,Artisan/Repairs,9.4,17500,153,332200,18000,2,8.56,0,0,1,Rural,Cooperative (Esusu/Ajo),1,1,76,68.7,0
BRW110293,61,Male,Lagos,Artisan/Repairs,5.9,83400,77,380800,159000,1,10.98,2,1,0,Urban,Mobile App,0,1,44,84.7,0
BRW110294,55,Male,Plateau,Electronics/Phone Accessories,6.0,21700,94,312500,28000,3,5.01,1,0,0,Rural,POS Agent,0,1,16,53.1,0
BRW110295,41,Male,Edo,Electronics/Phone Accessories,9.4,40200,149,657900,69000,2,8.68,0,0,0,Rural,Cooperative (Esusu/Ajo),0,0,29,94.3,0
BRW110296,46,Male,Rivers,Artisan/Repairs,3.0,39800,46,57400,56000,3,3.45,1,1,1,Urban,Bank Branch,0,1,47,68.5,0
BRW110297,60,Female,Oyo,Artisan/Repairs,3.1,97800,45,215900,236000,2,4.38,0,0,1,Urban,Mobile App,1,1,70,69.2,0
BRW110298,54,Female,Abuja (FCT),Electronics/Phone Accessories,3.8,70600,53,42400,26000,12,3.83,2,1,1,Urban,Cooperative (Esusu/Ajo),0,1,34,83.4,0
BRW110299,31,Male,Edo,Agriculture,5.0,35000,72,83500,43000,1,11.65,0,1,1,Rural,POS Agent,1,0,84,81.0,0
BRW110300,20,Female,Rivers,Electronics/Phone Accessories,5.2,46100,72,430800,99000,3,8.92,0,1,1,Urban,Mobile App,0,1,129,92.1,0
BRW110301,49,Female,Anambra,Food & Provisions,1.6,43700,29,149200,66000,1,5.1,0,0,0,Urban,POS Agent,1,1,31,73.2,0
BRW110302,24,Male,Plateau,Agriculture,1.1,69100,13,23600,71000,1,8.22,0,0,1,Urban,Mobile App,0,1,70,53.2,0
BRW110303,22,Female,Lagos,Transport/Logistics,5.5,28100,74,250400,57000,12,6.9,0,0,1,Rural,POS Agent,0,0,94,66.0,0
BRW110304,65,Female,Enugu,Electronics/Phone Accessories,5.2,57600,83,191200,71000,1,10.08,0,0,1,Rural,Bank Branch,0,1,14,63.2,0
BRW110305,40,Female,Plateau,Agriculture,7.8,43800,116,122300,26000,3,7.72,0,0,1,Rural,Mobile App,0,1,65,78.9,0
BRW110306,49,Male,Lagos,Agriculture,6.8,188700,108,601100,171000,3,6.04,0,1,1,Rural,POS Agent,0,1,99,100.0,1
BRW110307,28,Male,Enugu,Artisan/Repairs,0.9,31800,10,17000,72000,9,7.63,0,1,0,Urban,POS Agent,0,1,48,76.3,0
BRW110308,22,Female,Enugu,Artisan/Repairs,1.1,96100,15,24200,149000,12,10.81,0,0,0,Urban,POS Agent,1,1,47,86.7,0
BRW110309,21,Male,Kaduna,Artisan/Repairs,1.8,38800,19,53200,41000,12,9.44,1,1,1,Urban,POS Agent,0,0,18,91.2,0
BRW110310,35,Male,Enugu,Electronics/Phone Accessories,4.2,46600,48,211300,88000,3,9.31,0,0,1,Rural,POS Agent,0,1,57,73.3,0
BRW110311,18,Male,Edo,Services (Salon/Barbing etc.),8.9,103400,134,586800,34000,3,4.49,1,0,1,Rural,Bank Branch,0,0,116,77.0,0
BRW110312,38,Male,Oyo,Services (Salon/Barbing etc.),4.2,66300,63,109800,76000,3,6.2,0,0,1,Urban,POS Agent,0,0,36,38.2,0
BRW110313,33,Male,Anambra,Trading/Retail,3.4,46200,53,138200,99000,12,9.28,1,1,0,Rural,Bank Branch,0,1,32,78.2,0
BRW110314,43,Female,Enugu,Fashion & Tailoring,1.2,40400,24,108100,67000,6,3.62,2,0,1,Rural,Mobile App,1,0,77,73.1,0
BRW110315,46,Male,Lagos,Artisan/Repairs,3.3,105500,47,180200,71000,6,9.09,0,0,0,Urban,POS Agent,0,0,100,52.4,0
BRW110316,32,Female,Rivers,Services (Salon/Barbing etc.),5.9,40300,91,422300,94000,12,9.0,0,0,1,Rural,POS Agent,1,0,149,85.8,0
BRW110317,39,Female,Edo,Fashion & Tailoring,2.6,40300,28,30000,65000,3,6.25,2,0,1,Rural,POS Agent,0,0,65,80.8,0
BRW110318,21,Female,Anambra,Transport/Logistics,2.3,33800,36,80900,20000,6,5.39,1,1,1,Rural,POS Agent,0,0,53,65.8,0
BRW110319,32,Male,Osun,Agriculture,7.4,132700,119,708900,55000,9,5.04,0,0,1,Urban,POS Agent,0,0,84,54.5,0
BRW110320,64,Male,Kwara,Services (Salon/Barbing etc.),5.0,24600,77,302200,61000,2,7.17,0,0,1,Urban,POS Agent,0,1,70,100.0,0
BRW110321,65,Female,Oyo,Transport/Logistics,6.8,57400,113,303100,124000,1,9.71,0,1,1,Urban,Cooperative (Esusu/Ajo),1,1,71,60.3,1
BRW110322,41,Female,Osun,Trading/Retail,1.8,59000,27,94200,30000,6,9.7,0,1,1,Urban,Bank Branch,0,1,70,53.6,0
BRW110323,63,Male,Plateau,Transport/Logistics,10.7,25400,162,728600,36000,3,6.05,0,0,1,Rural,POS Agent,1,0,56,92.5,0
BRW110324,42,Female,Ogun,Fashion & Tailoring,2.2,42300,31,84000,41000,3,6.5,2,0,1,Urban,Mobile App,0,1,24,78.2,0
BRW110325,24,Female,Delta,Food & Provisions,3.0,40000,55,262900,53000,6,7.11,1,1,1,Urban,POS Agent,0,0,40,61.5,0
BRW110326,59,Male,Oyo,Fashion & Tailoring,5.5,35200,79,430000,79000,12,6.64,0,1,1,Rural,Bank Branch,0,0,43,85.1,0
BRW110327,37,Female,Kano,Services (Salon/Barbing etc.),2.2,52000,27,80100,31000,3,8.65,2,1,1,Rural,Bank Branch,1,1,79,78.5,0
BRW110328,47,Female,Oyo,Services (Salon/Barbing etc.),4.5,58300,55,304300,24000,2,7.13,1,1,1,Rural,POS Agent,0,0,54,66.3,0
BRW110329,49,Female,Abuja (FCT),Agriculture,4.6,41900,59,323800,52000,1,8.11,0,1,1,Urban,POS Agent,0,1,29,87.2,0
BRW110330,32,Male,Enugu,Fashion & Tailoring,3.1,147900,45,224500,243000,6,8.97,0,0,1,Rural,POS Agent,0,1,78,50.5,0
BRW110331,53,Male,Anambra,Food & Provisions,4.8,34200,80,338100,18000,2,4.7,0,1,1,Urban,POS Agent,0,1,34,74.0,0
BRW110332,42,Male,Anambra,Services (Salon/Barbing etc.),2.6,56600,39,183600,28000,12,7.9,2,1,1,Rural,Cooperative (Esusu/Ajo),1,1,20,56.2,0
BRW110333,35,Male,Kwara,Fashion & Tailoring,5.0,52400,72,77100,93000,1,4.55,1,0,1,Urban,POS Agent,0,1,76,56.9,0
BRW110334,32,Male,Edo,Artisan/Repairs,5.9,68600,82,294200,81000,3,3.53,0,0,0,Urban,Mobile App,1,0,41,92.7,0
BRW110335,53,Female,Delta,Trading/Retail,3.7,55100,51,65800,40000,1,11.66,1,1,0,Urban,Cooperative (Esusu/Ajo),0,1,54,26.2,1
BRW110336,29,Male,Enugu,Electronics/Phone Accessories,6.4,31000,104,574300,24000,9,3.85,1,0,1,Urban,POS Agent,1,1,40,44.5,0
BRW110337,23,Male,Lagos,Fashion & Tailoring,1.9,70200,22,118200,118000,3,7.8,1,0,1,Urban,POS Agent,0,1,46,100.0,0
BRW110338,60,Female,Kaduna,Fashion & Tailoring,3.8,49600,58,202700,122000,1,6.85,1,0,1,Urban,POS Agent,0,1,22,84.6,1
BRW110339,33,Male,Kano,Artisan/Repairs,11.7,84200,178,470500,191000,1,10.16,0,0,1,Urban,Mobile App,1,0,44,47.6,1
BRW110340,48,Male,Abuja (FCT),Transport/Logistics,3.7,75500,56,269700,52000,1,3.68,0,0,1,Rural,Mobile App,0,0,16,65.0,0
BRW110341,52,Female,Kaduna,Transport/Logistics,3.1,68300,40,91700,158000,3,11.85,0,1,1,Urban,Cooperative (Esusu/Ajo),0,1,70,63.4,0
BRW110342,58,Female,Oyo,Electronics/Phone Accessories,1.4,82000,23,85500,95000,3,5.66,1,0,1,Rural,POS Agent,0,0,28,88.4,0
BRW110343,48,Male,Anambra,Food & Provisions,2.0,36000,27,116600,41000,6,4.13,0,0,1,Urban,POS Agent,1,1,11,93.7,0
BRW110344,51,Female,Anambra,Transport/Logistics,3.5,51700,46,219300,120000,6,9.24,1,0,1,Rural,Cooperative (Esusu/Ajo),0,1,36,93.3,0
BRW110345,58,Female,Osun,Food & Provisions,7.5,90500,128,345600,56000,3,8.57,1,0,1,Urban,POS Agent,0,1,34,85.7,0
BRW110346,63,Female,Rivers,Agriculture,6.2,55900,93,339000,20000,9,5.93,2,1,1,Urban,Mobile App,0,1,55,52.3,0
BRW110347,20,Female,Kwara,Fashion & Tailoring,1.7,32200,28,158300,75000,3,8.65,1,0,0,Urban,POS Agent,0,0,44,66.7,0
BRW110348,53,Male,Oyo,Transport/Logistics,4.7,27700,65,159400,29000,6,9.04,0,1,0,Rural,Mobile App,0,0,53,100.0,0
BRW110349,26,Male,Kwara,Trading/Retail,3.7,75100,44,194900,76000,3,8.1,0,1,1,Rural,POS Agent,0,1,17,76.9,0
BRW110350,60,Female,Enugu,Artisan/Repairs,4.0,36200,54,231900,13000,3,10.68,2,0,1,Urban,Bank Branch,1,0,19,64.7,0
BRW110351,20,Male,Enugu,Transport/Logistics,5.9,47700,75,159700,86000,6,5.67,1,1,0,Rural,POS Agent,0,1,43,75.0,0
BRW110352,29,Male,Edo,Artisan/Repairs,5.5,106500,80,84300,243000,2,4.06,1,0,0,Urban,Bank Branch,0,1,31,55.7,0
BRW110353,27,Male,Kano,Services (Salon/Barbing etc.),5.2,30900,73,294100,57000,3,10.81,0,1,1,Rural,POS Agent,1,1,84,87.7,0
BRW110354,46,Male,Kwara,Food & Provisions,5.5,94100,76,129200,105000,3,6.99,2,1,1,Urban,Mobile App,1,1,32,74.5,0
BRW110355,18,Male,Abuja (FCT),Services (Salon/Barbing etc.),0.6,28300,13,64300,68000,3,7.99,3,0,1,Urban,POS Agent,0,1,29,62.7,1
BRW110356,18,Male,Rivers,Artisan/Repairs,12.0,94800,150,673600,78000,2,3.99,1,0,1,Urban,Bank Branch,1,0,14,80.5,0
BRW110357,42,Female,Kano,Agriculture,3.9,53900,45,136800,90000,6,11.41,1,0,1,Urban,Mobile App,0,0,35,100.0,0
BRW110358,64,Male,Abuja (FCT),Fashion & Tailoring,6.1,19200,94,506700,43000,2,11.33,0,0,1,Urban,POS Agent,1,0,63,70.1,0
BRW110359,43,Female,Kano,Food & Provisions,7.5,25100,102,141500,13000,12,5.62,1,0,1,Urban,Mobile App,0,1,60,75.9,0
BRW110360,39,Male,Delta,Trading/Retail,2.3,30600,30,95000,35000,3,11.14,0,0,1,Urban,Cooperative (Esusu/Ajo),0,1,96,85.2,0
BRW110361,49,Male,Oyo,Transport/Logistics,3.4,52800,59,79600,95000,1,3.42,0,0,0,Rural,POS Agent,0,0,88,83.3,1
BRW110362,44,Female,Abuja (FCT),Electronics/Phone Accessories,7.5,91100,125,353600,50000,1,6.98,0,0,0,Urban,POS Agent,1,1,41,65.1,0
BRW110363,36,Male,Plateau,Services (Salon/Barbing etc.),8.9,60700,126,389200,125000,3,4.14,1,0,1,Rural,POS Agent,0,1,45,81.8,0
BRW110364,46,Male,Kwara,Artisan/Repairs,3.8,30500,47,134900,33000,1,7.8,1,0,1,Urban,Cooperative (Esusu/Ajo),0,1,23,68.9,0
BRW110365,18,Female,Abuja (FCT),Agriculture,0.8,108600,17,41500,83000,3,11.7,1,0,1,Urban,Mobile App,0,0,79,64.9,1
BRW110366,29,Male,Delta,Services (Salon/Barbing etc.),1.8,47400,19,102900,87000,3,8.67,2,0,1,Urban,POS Agent,0,0,11,71.9,0
BRW110367,50,Male,Kano,Agriculture,2.6,29600,36,166000,58000,2,5.86,1,0,1,Urban,Bank Branch,0,1,67,67.8,0
BRW110368,34,Female,Osun,Food & Provisions,4.6,46000,65,303300,46000,2,3.58,2,1,1,Urban,Cooperative (Esusu/Ajo),0,1,6,37.2,0
BRW110369,20,Male,Plateau,Electronics/Phone Accessories,4.9,49300,82,345900,43000,3,7.83,0,0,1,Urban,POS Agent,0,0,15,58.8,0
BRW110370,23,Female,Lagos,Services (Salon/Barbing etc.),6.3,30700,93,438300,69000,3,6.65,0,0,1,Urban,POS Agent,0,1,48,39.4,0
BRW110371,59,Male,Abuja (FCT),Agriculture,7.2,82700,114,513400,204000,6,4.35,0,1,1,Rural,POS Agent,0,0,115,53.1,0
BRW110372,33,Male,Kano,Transport/Logistics,0.2,40200,5,9700,81000,6,3.34,1,0,1,Rural,POS Agent,0,1,30,88.5,0
BRW110373,19,Male,Delta,Electronics/Phone Accessories,2.9,31100,44,216200,72000,6,6.26,3,1,1,Urban,POS Agent,1,0,57,45.0,0
BRW110374,52,Female,Oyo,Food & Provisions,7.1,68600,104,165000,52000,2,5.47,0,0,1,Urban,Bank Branch,0,1,52,52.8,0
BRW110375,43,Male,Kano,Transport/Logistics,9.9,61000,163,482900,96000,1,8.46,1,0,1,Urban,Mobile App,1,1,27,93.9,0
BRW110376,39,Female,Oyo,Food & Provisions,5.2,75600,72,284200,181000,6,3.37,0,0,1,Urban,POS Agent,0,0,16,82.5,0
BRW110377,60,Female,Kaduna,Food & Provisions,1.5,74600,14,46000,81000,2,10.69,0,0,0,Urban,Mobile App,1,1,87,55.2,0
BRW110378,33,Female,Kaduna,Transport/Logistics,4.1,34100,53,284700,67000,2,11.44,2,0,1,Urban,POS Agent,1,1,37,29.2,0
BRW110379,45,Male,Kaduna,Agriculture,8.1,46000,135,581500,52000,6,5.39,2,0,1,Urban,Mobile App,1,1,56,83.1,0
BRW110380,53,Female,Anambra,Electronics/Phone Accessories,1.0,15000,14,24400,13000,3,11.12,1,0,0,Rural,POS Agent,0,1,13,95.2,0
BRW110381,47,Female,Delta,Services (Salon/Barbing etc.),1.5,52800,19,82900,55000,3,7.93,0,1,1,Rural,POS Agent,1,1,69,53.3,0
BRW110382,27,Male,Anambra,Trading/Retail,1.6,55900,22,18500,61000,1,7.37,0,0,1,Urban,Mobile App,1,0,76,57.0,0
BRW110383,50,Female,Delta,Agriculture,5.4,43900,75,418300,13000,6,9.0,1,0,1,Rural,Bank Branch,1,1,110,81.6,0
BRW110384,53,Male,Ogun,Artisan/Repairs,2.0,28900,33,111800,28000,3,9.93,1,1,1,Urban,Mobile App,1,0,3,83.4,0
BRW110385,23,Female,Oyo,Food & Provisions,0.1,87700,6,30400,168000,1,7.04,1,0,1,Urban,Mobile App,1,1,17,76.4,1
BRW110386,25,Female,Rivers,Artisan/Repairs,8.2,25200,125,348400,26000,2,10.02,0,0,0,Rural,POS Agent,0,0,32,100.0,0
